SESSION; TIME;RPM;THROT;WATER;AIR;LAMB;TAR LB;INJ;ADV;L/100K;
48 ;3:19.50 ;4276 ;0 ;84;26;0.796 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:19.60 ;4273 ;0 ;84;26;0.790 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:19.70 ;4273 ;0 ;84;26;0.794 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:19.80 ;4300 ;0 ;84;26;0.791 ;0.900 ;2.75 ;26.0 ;0.0;
48 ;3:19.90 ;4259 ;0 ;84;26;0.809 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:20.00 ;4240 ;0 ;84;26;0.801 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:20.10 ;4172 ;0 ;84;26;0.796 ;0.900 ;2.75 ;23.4 ;0.0;
48 ;3:20.20 ;4212 ;0 ;84;26;0.814 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:20.30 ;4260 ;0 ;84;26;0.806 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:20.40 ;4243 ;0 ;84;26;0.805 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:20.50 ;4234 ;0 ;84;26;0.798 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:20.60 ;4261 ;0 ;84;26;0.801 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:20.70 ;4344 ;0 ;84;26;0.806 ;0.900 ;2.75 ;26.8 ;0.0;
48 ;3:20.80 ;4298 ;0 ;84;26;0.805 ;0.900 ;2.75 ;25.9 ;0.0;
48 ;3:20.90 ;4271 ;0 ;84;26;0.802 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:21.00 ;4250 ;0 ;84;26;0.795 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:21.10 ;4304 ;0 ;84;26;0.783 ;0.900 ;2.75 ;26.0 ;0.0;
48 ;3:21.20 ;4281 ;0 ;84;26;0.791 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:21.30 ;4201 ;0 ;84;26;0.802 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:21.40 ;4193 ;0 ;84;26;0.794 ;0.900 ;2.75 ;23.8 ;0.0;
48 ;3:21.50 ;4245 ;0 ;84;26;0.812 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:21.60 ;4274 ;0 ;84;26;0.805 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:21.70 ;4274 ;0 ;84;26;0.806 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:21.80 ;4276 ;0 ;84;26;0.806 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:21.90 ;4315 ;0 ;84;26;0.806 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:22.00 ;4318 ;0 ;84;26;0.813 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:22.10 ;4351 ;0 ;84;26;0.805 ;0.900 ;2.75 ;27.0 ;0.0;
48 ;3:22.20 ;4354 ;0 ;84;26;0.807 ;0.900 ;2.75 ;27.0 ;0.0;
48 ;3:22.30 ;4312 ;0 ;84;26;0.796 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:22.40 ;4321 ;0 ;84;26;0.795 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:22.50 ;4318 ;0 ;84;26;0.792 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:22.60 ;4254 ;0 ;84;26;0.797 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:22.70 ;4176 ;0 ;84;26;0.801 ;0.900 ;2.75 ;23.5 ;0.0;
48 ;3:22.80 ;4103 ;0 ;84;26;0.810 ;0.900 ;2.75 ;22.0 ;0.0;
48 ;3:22.90 ;4165 ;0 ;84;26;0.806 ;0.900 ;2.75 ;23.3 ;0.0;
48 ;3:23.00 ;4132 ;0 ;84;26;0.797 ;0.900 ;2.75 ;22.6 ;0.0;
48 ;3:23.10 ;4186 ;0 ;84;26;0.810 ;0.900 ;2.75 ;23.7 ;0.0;
48 ;3:23.20 ;4224 ;0 ;84;26;0.815 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:23.30 ;4249 ;0 ;84;26;0.802 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:23.40 ;4232 ;0 ;84;26;0.803 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:23.50 ;4295 ;0 ;84;26;0.797 ;0.900 ;2.75 ;25.9 ;0.0;
48 ;3:23.60 ;4368 ;0 ;84;26;0.797 ;0.900 ;2.75 ;27.3 ;0.0;
48 ;3:23.70 ;4330 ;0 ;84;26;0.804 ;0.900 ;2.75 ;26.6 ;0.0;
48 ;3:23.80 ;4271 ;0 ;84;26;0.822 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:23.90 ;4257 ;0 ;84;26;0.828 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:24.00 ;4356 ;0 ;84;26;0.810 ;0.900 ;2.75 ;27.1 ;0.0;
48 ;3:24.10 ;4405 ;0 ;84;26;0.814 ;0.900 ;2.75 ;28.1 ;0.0;
48 ;3:24.20 ;4347 ;0 ;84;26;0.803 ;0.900 ;2.75 ;26.9 ;0.0;
48 ;3:24.30 ;4279 ;0 ;84;26;0.814 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:24.40 ;4259 ;0 ;84;26;0.806 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:24.50 ;4323 ;0 ;84;26;0.813 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:24.60 ;4319 ;0 ;84;26;0.806 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:24.70 ;4326 ;0 ;84;26;0.804 ;0.900 ;2.75 ;26.5 ;0.0;
48 ;3:24.80 ;4269 ;0 ;84;26;0.813 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:24.90 ;4228 ;0 ;84;26;0.804 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:25.00 ;4288 ;0 ;84;26;0.810 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:25.10 ;4323 ;0 ;84;26;0.814 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:25.20 ;4202 ;0 ;84;26;0.819 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:25.30 ;4206 ;0 ;84;26;0.807 ;0.900 ;2.75 ;24.1 ;0.0;
48 ;3:25.40 ;4238 ;0 ;84;26;0.809 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:25.50 ;4309 ;0 ;84;26;0.794 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:25.60 ;4259 ;0 ;84;26;0.791 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:25.70 ;4213 ;0 ;84;26;0.791 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:25.80 ;4240 ;0 ;84;26;0.794 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:25.90 ;4243 ;0 ;84;26;0.801 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:26.00 ;4178 ;0 ;84;26;0.801 ;0.900 ;2.75 ;23.7 ;0.0;
48 ;3:26.10 ;4213 ;0 ;84;26;0.795 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:26.20 ;4209 ;0 ;84;26;0.797 ;0.900 ;2.75 ;24.1 ;0.0;
48 ;3:26.30 ;4208 ;0 ;84;26;0.806 ;0.900 ;2.75 ;24.1 ;0.0;
48 ;3:26.40 ;4233 ;0 ;84;26;0.815 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:26.50 ;4219 ;0 ;84;26;0.802 ;0.900 ;2.75 ;24.3 ;0.0;
48 ;3:26.60 ;4244 ;0 ;84;26;0.808 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:26.70 ;4285 ;0 ;84;26;0.805 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:26.80 ;4330 ;0 ;84;26;0.809 ;0.900 ;2.75 ;26.6 ;0.0;
48 ;3:26.90 ;4363 ;0 ;84;26;0.804 ;0.900 ;2.75 ;27.2 ;0.0;
48 ;3:27.00 ;4370 ;0 ;84;26;0.804 ;0.900 ;2.75 ;27.6 ;0.0;
48 ;3:27.10 ;4343 ;0 ;84;26;0.803 ;0.900 ;2.75 ;26.8 ;0.0;
48 ;3:27.20 ;4359 ;0 ;84;26;0.803 ;0.900 ;2.75 ;27.1 ;0.0;
48 ;3:27.30 ;4400 ;0 ;84;26;0.812 ;0.900 ;2.75 ;28.0 ;0.0;
48 ;3:27.40 ;4379 ;0 ;84;26;0.816 ;0.900 ;2.75 ;27.5 ;0.0;
48 ;3:27.50 ;4380 ;0 ;84;26;0.803 ;0.900 ;2.75 ;28.1 ;0.0;
48 ;3:27.60 ;4333 ;0 ;84;26;0.797 ;0.900 ;2.75 ;26.6 ;0.0;
48 ;3:27.70 ;4245 ;0 ;84;26;0.796 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:27.80 ;4261 ;0 ;84;26;0.796 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:27.90 ;4267 ;0 ;84;26;0.806 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:28.00 ;4201 ;0 ;84;26;0.788 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:28.10 ;4227 ;0 ;84;26;0.791 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:28.20 ;4229 ;0 ;84;26;0.790 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:28.30 ;4205 ;0 ;84;26;0.801 ;0.900 ;2.75 ;24.1 ;0.0;
48 ;3:28.40 ;4213 ;0 ;84;26;0.800 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:28.50 ;4248 ;0 ;84;26;0.794 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:28.60 ;4267 ;0 ;84;26;0.796 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:28.70 ;4240 ;0 ;84;26;0.797 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:28.80 ;4241 ;0 ;84;26;0.800 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:28.90 ;4244 ;0 ;84;26;0.783 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:29.00 ;4236 ;0 ;84;26;0.796 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:29.10 ;4274 ;0 ;84;26;0.802 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:29.20 ;4265 ;0 ;84;26;0.817 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:29.30 ;4236 ;0 ;84;26;0.803 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:29.40 ;4187 ;0 ;84;26;0.804 ;0.900 ;2.75 ;23.7 ;0.0;
48 ;3:29.50 ;4294 ;0 ;84;26;0.816 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:29.60 ;4297 ;0 ;84;26;0.816 ;0.900 ;2.75 ;25.9 ;0.0;
48 ;3:29.70 ;4199 ;0 ;84;26;0.812 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:29.80 ;4170 ;0 ;84;26;0.808 ;0.900 ;2.75 ;23.4 ;0.0;
48 ;3:29.90 ;4288 ;0 ;84;26;0.809 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:30.00 ;4313 ;0 ;84;26;0.803 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:30.10 ;4258 ;0 ;84;26;0.807 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:30.20 ;4249 ;0 ;84;26;0.785 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:30.30 ;4267 ;0 ;84;26;0.795 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:30.40 ;4325 ;0 ;84;26;0.804 ;0.900 ;2.75 ;26.5 ;0.0;
48 ;3:30.50 ;4293 ;0 ;84;26;0.796 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:30.60 ;4269 ;0 ;84;26;0.812 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:30.70 ;4308 ;0 ;84;26;0.814 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:30.80 ;4291 ;0 ;84;26;0.816 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:30.90 ;4337 ;0 ;84;26;0.814 ;0.900 ;2.75 ;26.7 ;0.0;
48 ;3:31.00 ;4323 ;0 ;84;26;0.802 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:31.10 ;4250 ;0 ;84;26;0.793 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:31.20 ;4230 ;0 ;84;26;0.812 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:31.30 ;4252 ;0 ;84;26;0.812 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:31.40 ;4285 ;0 ;84;26;0.813 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:31.50 ;4270 ;0 ;84;26;0.803 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:31.60 ;4186 ;0 ;84;26;0.794 ;0.900 ;2.75 ;23.7 ;0.0;
48 ;3:31.70 ;4268 ;0 ;84;26;0.800 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:31.80 ;4342 ;0 ;84;26;0.804 ;0.900 ;2.75 ;26.8 ;0.0;
48 ;3:31.90 ;4229 ;0 ;84;26;0.813 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:32.00 ;4199 ;0 ;84;26;0.812 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:32.10 ;4222 ;0 ;84;26;0.811 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:32.20 ;4280 ;0 ;84;26;0.810 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:32.30 ;4235 ;0 ;84;26;0.807 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:32.40 ;4311 ;0 ;84;26;0.816 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:32.50 ;4314 ;0 ;84;26;0.809 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:32.60 ;4239 ;0 ;84;26;0.811 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:32.70 ;4210 ;0 ;84;26;0.792 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:32.80 ;4275 ;0 ;84;26;0.799 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:32.90 ;4320 ;0 ;84;26;0.809 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:33.00 ;4256 ;0 ;84;26;0.811 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:33.10 ;4241 ;0 ;84;26;0.818 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:33.20 ;4249 ;0 ;84;26;0.806 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:33.30 ;4316 ;0 ;84;26;0.807 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:33.40 ;4320 ;0 ;84;26;0.807 ;0.900 ;2.75 ;27.1 ;0.0;
48 ;3:33.50 ;4317 ;0 ;84;26;0.801 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:33.60 ;4289 ;0 ;84;26;0.807 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:33.70 ;4307 ;0 ;84;26;0.806 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:33.80 ;4350 ;0 ;84;26;0.811 ;0.900 ;2.75 ;27.0 ;0.0;
48 ;3:33.90 ;4320 ;0 ;84;26;0.799 ;0.900 ;2.75 ;27.0 ;0.0;
48 ;3:34.00 ;4282 ;0 ;84;26;0.811 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:34.10 ;4294 ;0 ;84;26;0.799 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:34.20 ;4297 ;0 ;84;26;0.805 ;0.900 ;2.75 ;25.9 ;0.0;
48 ;3:34.30 ;4381 ;0 ;84;26;0.794 ;0.900 ;2.75 ;27.6 ;0.0;
48 ;3:34.40 ;4301 ;0 ;84;26;0.799 ;0.900 ;2.75 ;26.0 ;0.0;
48 ;3:34.50 ;4223 ;0 ;84;26;0.803 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:34.60 ;4273 ;0 ;84;26;0.803 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:34.70 ;4294 ;0 ;84;26;0.788 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:34.80 ;4263 ;0 ;84;26;0.793 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:34.90 ;4211 ;0 ;84;26;0.788 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:35.00 ;4248 ;0 ;84;26;0.796 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:35.10 ;4282 ;0 ;84;26;0.794 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:35.20 ;4237 ;0 ;84;26;0.797 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:35.30 ;4231 ;0 ;84;26;0.810 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:35.40 ;4234 ;0 ;84;26;0.811 ;0.900 ;2.75 ;24.6 ;0.0;
48 ;3:35.50 ;4235 ;0 ;84;26;0.820 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:35.60 ;4285 ;0 ;84;26;0.817 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:35.70 ;4318 ;0 ;84;26;0.823 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:35.80 ;4294 ;0 ;84;26;0.813 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:35.90 ;4251 ;0 ;84;26;0.815 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:36.00 ;4237 ;0 ;84;26;0.813 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:36.10 ;4291 ;0 ;84;26;0.822 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:36.20 ;4268 ;0 ;84;26;0.821 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:36.30 ;4275 ;0 ;84;26;0.820 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:36.40 ;4201 ;0 ;84;26;0.817 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:36.50 ;4272 ;0 ;84;26;0.804 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:36.60 ;4330 ;0 ;84;26;0.810 ;0.900 ;2.75 ;26.6 ;0.0;
48 ;3:36.70 ;4228 ;0 ;84;26;0.806 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:36.80 ;4227 ;0 ;84;26;0.794 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:36.90 ;4199 ;0 ;84;26;0.798 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:37.00 ;4278 ;0 ;84;26;0.802 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:37.10 ;4257 ;0 ;84;26;0.816 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:37.20 ;4167 ;0 ;84;26;0.809 ;0.900 ;2.75 ;23.3 ;0.0;
48 ;3:37.30 ;4181 ;0 ;84;26;0.811 ;0.900 ;2.75 ;23.6 ;0.0;
48 ;3:37.40 ;4289 ;0 ;84;26;0.805 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:37.50 ;4315 ;0 ;84;26;0.803 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:37.60 ;4304 ;0 ;84;26;0.816 ;0.900 ;2.75 ;26.0 ;0.0;
48 ;3:37.70 ;4287 ;0 ;84;26;0.819 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:37.80 ;4245 ;0 ;84;26;0.817 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:37.90 ;4270 ;0 ;84;26;0.807 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:38.00 ;4325 ;0 ;84;26;0.806 ;0.900 ;2.75 ;26.5 ;0.0;
48 ;3:38.10 ;4286 ;0 ;84;26;0.807 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:38.20 ;4249 ;0 ;84;26;0.791 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:38.30 ;4264 ;0 ;84;26;0.802 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:38.40 ;4283 ;0 ;84;26;0.798 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:38.50 ;4309 ;0 ;84;26;0.799 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:38.60 ;4288 ;0 ;84;26;0.808 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:38.70 ;4261 ;0 ;84;26;0.810 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:38.80 ;4257 ;0 ;84;26;0.806 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:38.90 ;4332 ;0 ;84;26;0.811 ;0.900 ;2.75 ;26.6 ;0.0;
48 ;3:39.00 ;4304 ;0 ;84;26;0.809 ;0.900 ;2.75 ;26.0 ;0.0;
48 ;3:39.10 ;4274 ;0 ;84;26;0.801 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:39.20 ;4291 ;0 ;84;26;0.801 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:39.30 ;4286 ;0 ;84;26;0.820 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:39.40 ;4288 ;0 ;84;26;0.814 ;0.900 ;2.75 ;25.7 ;0.0;
48 ;3:39.50 ;4319 ;0 ;84;26;0.813 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:39.60 ;4346 ;0 ;84;26;0.810 ;0.900 ;2.75 ;26.9 ;0.0;
48 ;3:39.70 ;4299 ;0 ;84;26;0.815 ;0.900 ;2.75 ;25.9 ;0.0;
48 ;3:39.80 ;4269 ;0 ;84;26;0.809 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:39.90 ;4258 ;0 ;84;26;0.816 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:40.00 ;4334 ;0 ;83;26;0.800 ;0.900 ;2.75 ;26.6 ;0.0;
48 ;3:40.10 ;4307 ;0 ;83;26;0.791 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:40.20 ;4201 ;0 ;83;26;0.807 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:40.30 ;4251 ;0 ;83;26;0.799 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:40.40 ;4228 ;0 ;83;26;0.807 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:40.50 ;4264 ;0 ;83;26;0.808 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:40.60 ;4247 ;0 ;83;26;0.793 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:40.70 ;4195 ;0 ;83;26;0.786 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:40.80 ;4196 ;0 ;83;26;0.794 ;0.900 ;2.75 ;23.9 ;0.0;
48 ;3:40.90 ;4204 ;0 ;83;26;0.800 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:41.00 ;4181 ;0 ;83;26;0.791 ;0.900 ;2.75 ;23.6 ;0.0;
48 ;3:41.10 ;4200 ;0 ;83;26;0.796 ;0.900 ;2.75 ;24.0 ;0.0;
48 ;3:41.20 ;4262 ;0 ;83;26;0.799 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:41.30 ;4277 ;0 ;83;26;0.805 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:41.40 ;4244 ;0 ;83;26;0.809 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:41.50 ;4251 ;0 ;83;26;0.815 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:41.60 ;4187 ;0 ;83;26;0.808 ;0.900 ;2.75 ;23.7 ;0.0;
48 ;3:41.70 ;4267 ;0 ;83;26;0.809 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:41.80 ;4322 ;0 ;83;26;0.803 ;0.900 ;2.75 ;26.4 ;0.0;
48 ;3:41.90 ;4298 ;0 ;83;26;0.819 ;0.900 ;2.75 ;25.9 ;0.0;
48 ;3:42.00 ;4284 ;0 ;83;26;0.811 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:42.10 ;4273 ;0 ;83;26;0.803 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:42.20 ;4345 ;0 ;83;26;0.811 ;0.900 ;2.75 ;26.9 ;0.0;
48 ;3:42.30 ;4317 ;0 ;83;26;0.803 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:42.40 ;4262 ;0 ;83;26;0.801 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:42.50 ;4244 ;0 ;83;26;0.807 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:42.60 ;4316 ;0 ;83;26;0.805 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:42.70 ;4276 ;0 ;83;26;0.800 ;0.900 ;2.75 ;25.5 ;0.0;
48 ;3:42.80 ;4306 ;0 ;83;26;0.806 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:42.90 ;4282 ;0 ;83;26;0.808 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:43.00 ;4244 ;0 ;83;26;0.802 ;0.900 ;2.75 ;24.8 ;0.0;
48 ;3:43.10 ;4212 ;0 ;83;26;0.812 ;0.900 ;2.75 ;24.2 ;0.0;
48 ;3:43.20 ;4269 ;0 ;83;26;0.803 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:43.30 ;4226 ;0 ;83;26;0.810 ;0.900 ;2.75 ;24.5 ;0.0;
48 ;3:43.40 ;4223 ;0 ;83;26;0.808 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:43.50 ;4305 ;0 ;83;26;0.810 ;0.900 ;2.75 ;26.1 ;0.0;
48 ;3:43.60 ;4317 ;0 ;83;26;0.818 ;0.900 ;2.75 ;26.3 ;0.0;
48 ;3:43.70 ;4294 ;0 ;83;26;0.820 ;0.900 ;2.75 ;25.8 ;0.0;
48 ;3:43.80 ;4273 ;0 ;83;26;0.816 ;0.900 ;2.75 ;25.4 ;0.0;
48 ;3:43.90 ;4257 ;0 ;83;26;0.820 ;0.900 ;2.75 ;25.1 ;0.0;
48 ;3:44.00 ;4346 ;0 ;83;26;0.822 ;0.900 ;2.75 ;26.9 ;0.0;
48 ;3:44.10 ;4357 ;0 ;83;26;0.808 ;0.900 ;2.75 ;27.1 ;0.0;
48 ;3:44.20 ;4281 ;0 ;83;26;0.805 ;0.900 ;2.75 ;25.6 ;0.0;
48 ;3:44.30 ;4238 ;0 ;83;26;0.809 ;0.900 ;2.75 ;24.7 ;0.0;
48 ;3:44.40 ;4260 ;0 ;83;26;0.794 ;0.900 ;2.75 ;25.2 ;0.0;
48 ;3:44.50 ;4310 ;0 ;83;26;0.795 ;0.900 ;2.75 ;26.2 ;0.0;
48 ;3:44.60 ;4224 ;0 ;83;26;0.801 ;0.900 ;2.75 ;24.4 ;0.0;
48 ;3:44.70 ;4160 ;0 ;83;26;0.794 ;0.900 ;2.75 ;23.2 ;0.0;
48 ;3:44.80 ;4165 ;0 ;83;26;0.791 ;0.900 ;2.75 ;23.3 ;0.0;
48 ;3:44.90 ;4251 ;0 ;83;26;0.793 ;0.900 ;2.75 ;25.0 ;0.0;
48 ;3:45.00 ;4248 ;0 ;83;26;0.799 ;0.900 ;2.75 ;24.9 ;0.0;
48 ;3:45.10 ;4299 ;0 ;83;26;0.793 ;0.900 ;2.75 ;25.3 ;0.0;
48 ;3:45.20 ;4260 ;0 ;83;26;0.787 ;0.900 ;2.75 ;25.2 ;0.0;
