SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;SLIP%;INJ;
457 ;1:49.83 ;5118 ;6 ;0.866 ;22.6 ;0.0 ;0 ;4.00 ;
457 ;1:49.84 ;5215 ;6 ;0.864 ;21.5 ;0.0 ;0 ;3.97 ;
457 ;1:49.85 ;5278 ;6 ;0.865 ;21.7 ;0.0 ;0 ;3.93 ;
457 ;1:49.86 ;5419 ;6 ;0.870 ;21.7 ;0.0 ;0 ;3.91 ;
457 ;1:49.87 ;5542 ;6 ;0.867 ;21.5 ;0.0 ;0 ;3.86 ;
457 ;1:49.88 ;5637 ;6 ;0.867 ;20.5 ;0.0 ;0 ;3.83 ;
457 ;1:49.89 ;5645 ;5 ;0.866 ;21.5 ;0.0 ;0 ;3.78 ;
457 ;1:49.90 ;5585 ;5 ;0.862 ;21.5 ;0.0 ;0 ;3.79 ;
457 ;1:49.91 ;5474 ;5 ;0.880 ;22.7 ;0.0 ;0 ;3.81 ;
457 ;1:49.92 ;5400 ;5 ;0.880 ;22.5 ;0.0 ;0 ;3.82 ;
457 ;1:49.93 ;5269 ;5 ;0.887 ;22.5 ;0.0 ;0 ;3.84 ;
457 ;1:49.94 ;5128 ;5 ;0.880 ;22.4 ;0.0 ;0 ;3.86 ;
457 ;1:49.95 ;4980 ;5 ;0.877 ;22.7 ;0.0 ;0 ;3.89 ;
457 ;1:49.96 ;4917 ;5 ;0.883 ;23.1 ;0.0 ;0 ;3.89 ;
457 ;1:49.97 ;4770 ;5 ;0.882 ;23.5 ;0.0 ;0 ;3.89 ;
457 ;1:49.98 ;4634 ;5 ;0.881 ;23.5 ;0.0 ;0 ;3.89 ;
457 ;1:49.99 ;4515 ;5 ;0.851 ;24.9 ;0.0 ;0 ;3.89 ;
457 ;1:50.00 ;4301 ;5 ;0.850 ;24.2 ;0.0 ;0 ;3.89 ;
457 ;1:50.01 ;4189 ;5 ;0.851 ;24.9 ;0.0 ;0 ;3.89 ;
457 ;1:50.02 ;4076 ;5 ;0.854 ;25.3 ;0.0 ;0 ;3.89 ;
457 ;1:50.03 ;3897 ;5 ;0.846 ;25.3 ;0.0 ;0 ;3.89 ;
457 ;1:50.04 ;3847 ;5 ;0.853 ;25.1 ;0.0 ;0 ;3.89 ;
457 ;1:50.05 ;3762 ;5 ;0.852 ;25.3 ;0.0 ;0 ;3.89 ;
457 ;1:50.06 ;3405 ;5 ;0.848 ;23.5 ;0.0 ;0 ;3.89 ;
457 ;1:50.07 ;3241 ;5 ;0.832 ;25.4 ;0.0 ;0 ;3.89 ;
457 ;1:50.08 ;3098 ;5 ;0.832 ;26.4 ;0.0 ;0 ;3.89 ;
457 ;1:50.09 ;3025 ;5 ;0.835 ;24.9 ;0.0 ;0 ;3.89 ;
457 ;1:50.10 ;2966 ;5 ;0.832 ;24.9 ;0.0 ;0 ;3.89 ;
457 ;1:50.11 ;2907 ;5 ;0.836 ;26.1 ;0.0 ;0 ;3.89 ;
457 ;1:50.12 ;2832 ;5 ;0.830 ;26.5 ;0.0 ;0 ;3.89 ;
457 ;1:50.13 ;2647 ;5 ;0.831 ;25.5 ;0.0 ;0 ;3.89 ;
457 ;1:50.14 ;2466 ;5 ;0.828 ;26.2 ;0.0 ;0 ;3.89 ;
457 ;1:50.15 ;2316 ;5 ;0.831 ;28.8 ;0.0 ;0 ;3.89 ;
457 ;1:50.16 ;2211 ;4 ;0.834 ;25.3 ;0.0 ;0 ;3.74 ;
457 ;1:50.17 ;2211 ;4 ;0.832 ;26.0 ;0.0 ;0 ;3.74 ;
457 ;1:50.18 ;2170 ;4 ;0.827 ;26.0 ;0.0 ;0 ;3.74 ;
457 ;1:50.19 ;2094 ;4 ;0.830 ;26.0 ;0.0 ;0 ;3.74 ;
457 ;1:50.20 ;2020 ;4 ;0.835 ;25.6 ;0.0 ;0 ;3.74 ;
457 ;1:50.21 ;2020 ;4 ;0.832 ;25.8 ;0.0 ;0 ;3.74 ;
457 ;1:50.22 ;1860 ;4 ;0.829 ;26.5 ;0.0 ;0 ;4.01 ;
457 ;1:50.23 ;1721 ;4 ;0.837 ;26.6 ;0.0 ;0 ;4.27 ;
457 ;1:50.24 ;1721 ;4 ;0.849 ;26.8 ;0.0 ;0 ;4.27 ;
457 ;1:50.25 ;1542 ;3 ;0.852 ;27.0 ;0.0 ;0 ;4.29 ;
457 ;1:50.26 ;1542 ;2 ;0.849 ;26.6 ;0.0 ;0 ;3.98 ;
457 ;1:50.27 ;1529 ;1 ;0.852 ;27.4 ;0.0 ;0 ;3.68 ;
457 ;1:50.28 ;1529 ;1 ;0.848 ;26.9 ;0.0 ;0 ;3.68 ;
457 ;1:50.29 ;1540 ;1 ;0.852 ;26.9 ;0.0 ;0 ;3.67 ;
457 ;1:50.30 ;1540 ;1 ;0.849 ;25.8 ;0.0 ;0 ;3.67 ;
457 ;1:50.31 ;1480 ;0 ;0.850 ;28.3 ;0.0 ;0 ;3.37 ;
457 ;1:50.32 ;1480 ;0 ;0.866 ;27.5 ;0.0 ;0 ;3.37 ;
457 ;1:50.33 ;1465 ;0 ;0.864 ;28.1 ;0.0 ;0 ;3.37 ;
457 ;1:50.34 ;1465 ;0 ;0.867 ;28.7 ;0.0 ;0 ;3.37 ;
457 ;1:50.35 ;1648 ;0 ;0.864 ;28.0 ;0.0 ;0 ;3.35 ;
457 ;1:50.36 ;1648 ;0 ;0.868 ;29.1 ;0.0 ;0 ;3.35 ;
457 ;1:50.37 ;1742 ;0 ;0.862 ;29.4 ;0.0 ;0 ;3.34 ;
457 ;1:50.38 ;1784 ;0 ;0.867 ;29.7 ;0.0 ;0 ;3.33 ;
457 ;1:50.39 ;1784 ;0 ;0.859 ;29.2 ;0.0 ;0 ;3.33 ;
457 ;1:50.40 ;1822 ;0 ;0.862 ;28.4 ;0.0 ;0 ;3.32 ;
457 ;1:50.41 ;1822 ;0 ;0.863 ;29.1 ;0.0 ;0 ;3.32 ;
457 ;1:50.42 ;1809 ;0 ;0.860 ;28.9 ;0.0 ;0 ;3.33 ;
457 ;1:50.43 ;1689 ;0 ;0.864 ;30.0 ;0.0 ;0 ;3.34 ;
457 ;1:50.44 ;1689 ;0 ;0.854 ;30.3 ;0.0 ;0 ;3.34 ;
457 ;1:50.45 ;1611 ;0 ;0.865 ;29.8 ;0.0 ;0 ;3.36 ;
457 ;1:50.46 ;1611 ;0 ;0.857 ;31.6 ;0.0 ;0 ;3.36 ;
457 ;1:50.47 ;1647 ;0 ;0.863 ;31.0 ;0.0 ;0 ;3.35 ;
457 ;1:50.48 ;1647 ;0 ;0.854 ;30.3 ;0.0 ;0 ;3.35 ;
457 ;1:50.49 ;1700 ;0 ;0.853 ;32.6 ;0.0 ;0 ;3.34 ;
457 ;1:50.50 ;1700 ;0 ;0.855 ;30.8 ;0.0 ;0 ;3.34 ;
457 ;1:50.51 ;1846 ;0 ;0.851 ;31.2 ;0.0 ;0 ;3.32 ;
457 ;1:50.52 ;2012 ;0 ;0.856 ;33.1 ;0.0 ;0 ;3.29 ;
457 ;1:50.53 ;2012 ;0 ;0.849 ;31.8 ;0.0 ;0 ;3.29 ;
457 ;1:50.54 ;2111 ;0 ;0.856 ;32.0 ;0.0 ;0 ;3.25 ;
457 ;1:50.55 ;2138 ;0 ;0.852 ;34.7 ;0.0 ;0 ;3.23 ;
457 ;1:50.56 ;2138 ;0 ;0.859 ;33.9 ;0.0 ;0 ;3.23 ;
457 ;1:50.57 ;2123 ;0 ;0.857 ;31.3 ;0.0 ;0 ;3.24 ;
457 ;1:50.58 ;2127 ;0 ;0.858 ;33.4 ;0.0 ;0 ;3.24 ;
457 ;1:50.59 ;2127 ;0 ;0.861 ;32.1 ;0.0 ;0 ;3.24 ;
457 ;1:50.60 ;2143 ;0 ;0.853 ;32.2 ;0.0 ;0 ;3.23 ;
457 ;1:50.61 ;2165 ;0 ;0.861 ;34.2 ;0.0 ;0 ;3.22 ;
457 ;1:50.62 ;2165 ;0 ;0.857 ;34.1 ;0.0 ;0 ;3.22 ;
457 ;1:50.63 ;2119 ;0 ;0.861 ;34.3 ;0.0 ;0 ;3.24 ;
457 ;1:50.64 ;2106 ;0 ;0.853 ;35.5 ;0.0 ;0 ;3.25 ;
457 ;1:50.65 ;2108 ;0 ;0.850 ;34.1 ;0.0 ;0 ;3.25 ;
457 ;1:50.66 ;2108 ;0 ;0.851 ;34.7 ;0.0 ;0 ;3.25 ;
457 ;1:50.67 ;2148 ;0 ;0.843 ;35.4 ;0.0 ;0 ;3.23 ;
457 ;1:50.68 ;2075 ;0 ;0.852 ;38.8 ;0.0 ;0 ;3.26 ;
457 ;1:50.69 ;2075 ;0 ;0.849 ;32.9 ;0.0 ;0 ;3.26 ;
457 ;1:50.70 ;1992 ;0 ;0.851 ;35.5 ;0.0 ;0 ;3.30 ;
457 ;1:50.71 ;1989 ;0 ;0.848 ;36.3 ;0.0 ;0 ;3.30 ;
457 ;1:50.72 ;1989 ;0 ;0.851 ;35.2 ;0.0 ;0 ;3.30 ;
457 ;1:50.73 ;2015 ;0 ;0.840 ;39.1 ;0.0 ;0 ;3.29 ;
457 ;1:50.74 ;2007 ;0 ;0.842 ;34.2 ;0.0 ;0 ;3.29 ;
457 ;1:50.75 ;2007 ;0 ;0.844 ;36.3 ;0.0 ;0 ;3.29 ;
457 ;1:50.76 ;1922 ;0 ;0.840 ;35.9 ;0.0 ;0 ;3.31 ;
457 ;1:50.77 ;1884 ;0 ;0.845 ;36.0 ;0.0 ;0 ;3.31 ;
457 ;1:50.78 ;1884 ;0 ;0.841 ;37.2 ;0.0 ;0 ;3.31 ;
457 ;1:50.79 ;1871 ;0 ;0.840 ;36.8 ;0.0 ;0 ;3.32 ;
457 ;1:50.80 ;1781 ;0 ;0.841 ;37.4 ;0.0 ;0 ;3.33 ;
457 ;1:50.81 ;1781 ;0 ;0.843 ;34.9 ;0.0 ;0 ;3.33 ;
457 ;1:50.82 ;1703 ;0 ;0.835 ;38.9 ;0.0 ;0 ;3.34 ;
457 ;1:50.83 ;1556 ;0 ;0.841 ;35.7 ;0.0 ;0 ;3.37 ;
457 ;1:50.84 ;1556 ;0 ;0.835 ;39.5 ;0.0 ;0 ;3.37 ;
457 ;1:50.85 ;1475 ;0 ;0.840 ;35.1 ;0.0 ;0 ;3.37 ;
457 ;1:50.86 ;1475 ;0 ;0.833 ;38.0 ;0.0 ;0 ;3.37 ;
457 ;1:50.87 ;1200 ;0 ;0.839 ;39.3 ;0.0 ;0 ;3.37 ;
457 ;1:50.88 ;1200 ;0 ;0.833 ;36.7 ;0.0 ;0 ;3.37 ;
457 ;1:50.89 ;1100 ;0 ;0.835 ;41.1 ;0.0 ;0 ;3.37 ;
457 ;1:50.90 ;1100 ;0 ;0.839 ;37.8 ;0.0 ;0 ;3.37 ;
457 ;1:50.91 ;1100 ;0 ;0.831 ;38.3 ;0.0 ;0 ;3.37 ;
457 ;1:50.92 ;1233 ;1 ;0.837 ;38.4 ;0.0 ;0 ;3.69 ;
457 ;1:50.93 ;1233 ;1 ;0.837 ;37.5 ;0.0 ;0 ;3.69 ;
457 ;1:50.94 ;1700 ;1 ;0.835 ;39.0 ;0.0 ;0 ;3.58 ;
457 ;1:50.95 ;1700 ;1 ;0.839 ;40.7 ;0.0 ;0 ;3.58 ;
457 ;1:50.96 ;1700 ;1 ;0.831 ;40.5 ;0.0 ;0 ;3.58 ;
457 ;1:50.97 ;2115 ;1 ;0.849 ;38.6 ;0.0 ;0 ;3.36 ;
457 ;1:50.98 ;2115 ;1 ;0.844 ;38.6 ;0.0 ;0 ;3.36 ;
457 ;1:50.99 ;2289 ;1 ;0.842 ;38.6 ;0.0 ;0 ;3.31 ;
457 ;1:51.00 ;2368 ;1 ;0.844 ;40.3 ;0.0 ;0 ;3.28 ;
457 ;1:51.01 ;2441 ;1 ;0.846 ;39.8 ;0.0 ;0 ;3.25 ;
457 ;1:51.02 ;2441 ;1 ;0.848 ;40.7 ;0.0 ;0 ;3.25 ;
457 ;1:51.03 ;2455 ;1 ;0.845 ;40.0 ;0.0 ;0 ;3.25 ;
457 ;1:51.04 ;2403 ;1 ;0.841 ;41.1 ;0.0 ;0 ;3.27 ;
457 ;1:51.05 ;2402 ;1 ;0.859 ;39.6 ;0.0 ;0 ;3.27 ;
457 ;1:51.06 ;2459 ;1 ;0.871 ;39.8 ;0.0 ;0 ;3.25 ;
457 ;1:51.07 ;2459 ;1 ;0.868 ;40.5 ;0.0 ;0 ;3.25 ;
457 ;1:51.08 ;2503 ;1 ;0.866 ;39.5 ;0.0 ;0 ;3.23 ;
457 ;1:51.09 ;2626 ;1 ;0.860 ;42.4 ;0.0 ;0 ;3.22 ;
457 ;1:51.10 ;2851 ;1 ;0.864 ;42.3 ;0.0 ;0 ;3.17 ;
457 ;1:51.11 ;3128 ;1 ;0.867 ;42.4 ;0.0 ;0 ;3.14 ;
457 ;1:51.12 ;3365 ;1 ;0.863 ;41.0 ;0.0 ;0 ;3.12 ;
457 ;1:51.13 ;3539 ;1 ;0.870 ;42.0 ;0.0 ;0 ;3.11 ;
457 ;1:51.14 ;3602 ;1 ;0.941 ;44.7 ;0.0 ;0 ;3.10 ;
457 ;1:51.15 ;3640 ;1 ;0.948 ;43.0 ;0.0 ;0 ;3.10 ;
457 ;1:51.16 ;3672 ;1 ;0.943 ;44.3 ;0.0 ;0 ;3.09 ;
457 ;1:51.17 ;3768 ;0 ;0.941 ;43.0 ;0.0 ;0 ;2.89 ;
457 ;1:51.18 ;3789 ;0 ;0.941 ;45.3 ;0.0 ;0 ;2.89 ;
457 ;1:51.19 ;3795 ;0 ;0.944 ;44.0 ;0.0 ;0 ;2.89 ;
457 ;1:51.20 ;3830 ;0 ;0.946 ;44.6 ;0.0 ;0 ;2.88 ;
457 ;1:51.21 ;3861 ;0 ;0.937 ;43.8 ;0.0 ;0 ;2.88 ;
457 ;1:51.22 ;3860 ;0 ;0.964 ;46.1 ;0.0 ;0 ;2.88 ;
457 ;1:51.23 ;3903 ;0 ;0.963 ;44.5 ;0.0 ;0 ;2.87 ;
457 ;1:51.24 ;3967 ;1 ;0.965 ;47.5 ;0.0 ;0 ;3.08 ;
457 ;1:51.25 ;3980 ;2 ;0.957 ;46.7 ;0.0 ;0 ;3.30 ;
457 ;1:51.26 ;3979 ;3 ;0.965 ;44.2 ;0.0 ;0 ;3.51 ;
457 ;1:51.27 ;4079 ;3 ;0.965 ;44.7 ;0.0 ;0 ;3.51 ;
457 ;1:51.28 ;4226 ;3 ;0.957 ;46.4 ;0.0 ;0 ;3.51 ;
457 ;1:51.29 ;4419 ;3 ;0.966 ;47.7 ;0.0 ;0 ;3.50 ;
457 ;1:51.30 ;4702 ;4 ;0.938 ;47.4 ;0.0 ;0 ;3.74 ;
457 ;1:51.31 ;4770 ;4 ;0.950 ;48.4 ;0.0 ;0 ;3.74 ;
457 ;1:51.32 ;4857 ;4 ;0.942 ;45.4 ;0.0 ;0 ;3.74 ;
457 ;1:51.33 ;4907 ;4 ;0.947 ;47.3 ;0.0 ;0 ;3.74 ;
457 ;1:51.34 ;4942 ;4 ;0.947 ;47.7 ;0.0 ;0 ;3.74 ;
457 ;1:51.35 ;4984 ;4 ;0.943 ;48.4 ;0.0 ;0 ;3.74 ;
457 ;1:51.36 ;4986 ;4 ;0.947 ;49.2 ;0.0 ;0 ;3.74 ;
457 ;1:51.37 ;5036 ;5 ;0.947 ;47.9 ;0.0 ;0 ;3.87 ;
457 ;1:51.38 ;5009 ;6 ;0.944 ;48.3 ;0.0 ;0 ;4.03 ;
457 ;1:51.39 ;5009 ;8 ;0.945 ;48.3 ;0.0 ;0 ;4.33 ;
457 ;1:51.40 ;5047 ;9 ;0.951 ;51.0 ;0.0 ;0 ;4.32 ;
457 ;1:51.41 ;5115 ;10 ;0.941 ;50.3 ;0.0 ;0 ;4.30 ;
457 ;1:51.42 ;5162 ;10 ;0.948 ;48.3 ;0.0 ;0 ;4.28 ;
457 ;1:51.43 ;5161 ;10 ;0.948 ;54.1 ;0.0 ;0 ;4.28 ;
457 ;1:51.44 ;5257 ;10 ;0.945 ;48.1 ;0.0 ;0 ;4.22 ;
457 ;1:51.45 ;5437 ;10 ;0.942 ;49.3 ;0.0 ;0 ;4.14 ;
457 ;1:51.46 ;5661 ;10 ;0.974 ;49.1 ;0.0 ;0 ;4.04 ;
457 ;1:51.47 ;5755 ;10 ;0.983 ;51.8 ;0.0 ;0 ;3.97 ;
457 ;1:51.48 ;5899 ;9 ;0.980 ;52.3 ;0.0 ;0 ;3.85 ;
457 ;1:51.49 ;6001 ;9 ;0.984 ;52.8 ;0.0 ;0 ;3.79 ;
457 ;1:51.50 ;6085 ;8 ;0.980 ;51.4 ;0.0 ;0 ;3.67 ;
457 ;1:51.51 ;6165 ;7 ;0.983 ;54.6 ;0.0 ;0 ;3.66 ;
457 ;1:51.52 ;6241 ;6 ;0.980 ;48.0 ;0.0 ;0 ;3.67 ;
457 ;1:51.53 ;6304 ;5 ;0.979 ;51.8 ;0.0 ;0 ;3.70 ;
457 ;1:51.54 ;6347 ;5 ;0.984 ;53.4 ;0.0 ;0 ;3.69 ;
457 ;1:51.55 ;6399 ;5 ;0.995 ;52.8 ;0.0 ;0 ;3.69 ;
457 ;1:51.56 ;6277 ;5 ;0.998 ;52.8 ;0.0 ;0 ;3.70 ;
457 ;1:51.57 ;6188 ;5 ;0.996 ;51.5 ;0.0 ;0 ;3.71 ;
457 ;1:51.58 ;6231 ;5 ;0.999 ;53.3 ;0.0 ;0 ;3.71 ;
457 ;1:51.59 ;6237 ;7 ;0.998 ;53.8 ;0.0 ;0 ;3.64 ;
457 ;1:51.60 ;6294 ;8 ;1.000 ;53.6 ;0.0 ;0 ;3.57 ;
457 ;1:51.61 ;6319 ;8 ;0.998 ;53.1 ;0.0 ;0 ;3.56 ;
457 ;1:51.62 ;6388 ;8 ;0.997 ;53.2 ;0.0 ;0 ;3.51 ;
457 ;1:51.63 ;6503 ;8 ;1.005 ;49.7 ;0.0 ;0 ;3.46 ;
457 ;1:51.64 ;6539 ;7 ;1.005 ;54.6 ;0.0 ;0 ;3.52 ;
457 ;1:51.65 ;6581 ;7 ;1.010 ;56.1 ;0.0 ;0 ;3.50 ;
457 ;1:51.66 ;6627 ;6 ;1.007 ;59.8 ;0.0 ;0 ;3.58 ;
457 ;1:51.67 ;6677 ;5 ;1.009 ;56.2 ;0.0 ;0 ;3.65 ;
457 ;1:51.68 ;6710 ;5 ;1.003 ;53.3 ;0.0 ;0 ;3.65 ;
457 ;1:51.69 ;6742 ;4 ;1.009 ;56.3 ;0.0 ;0 ;3.74 ;
457 ;1:51.70 ;6788 ;3 ;1.009 ;56.5 ;0.0 ;0 ;3.49 ;
457 ;1:51.71 ;6845 ;2 ;0.932 ;56.6 ;0.0 ;0 ;3.25 ;
457 ;1:51.72 ;6875 ;2 ;0.931 ;55.4 ;0.0 ;0 ;3.25 ;
457 ;1:51.73 ;6980 ;1 ;0.933 ;56.4 ;0.0 ;0 ;3.00 ;
457 ;1:51.74 ;7043 ;0 ;0.936 ;57.1 ;0.0 ;0 ;2.75 ;
457 ;1:51.75 ;7110 ;0 ;0.928 ;59.7 ;0.0 ;0 ;2.75 ;
457 ;1:51.76 ;7211 ;0 ;0.937 ;56.7 ;0.0 ;0 ;2.75 ;
457 ;1:51.77 ;7287 ;0 ;0.930 ;56.1 ;0.0 ;0 ;2.75 ;
457 ;1:51.78 ;7402 ;0 ;0.935 ;55.1 ;0.0 ;0 ;2.75 ;
457 ;1:51.79 ;7470 ;0 ;0.809 ;54.7 ;0.0 ;0 ;2.75 ;
457 ;1:51.80 ;7524 ;0 ;0.809 ;56.9 ;0.0 ;0 ;2.75 ;
457 ;1:51.81 ;7554 ;0 ;0.809 ;59.4 ;0.0 ;0 ;2.75 ;
457 ;1:51.82 ;7621 ;0 ;0.808 ;58.0 ;0.0 ;0 ;2.75 ;
457 ;1:51.83 ;7634 ;0 ;0.808 ;57.9 ;0.0 ;0 ;2.75 ;
457 ;1:51.84 ;7588 ;0 ;0.808 ;54.3 ;0.0 ;0 ;2.75 ;
457 ;1:51.85 ;7566 ;0 ;0.807 ;59.3 ;0.0 ;0 ;2.75 ;
457 ;1:51.86 ;7591 ;0 ;0.810 ;57.4 ;0.0 ;0 ;2.75 ;
457 ;1:51.87 ;7618 ;0 ;0.735 ;58.2 ;0.0 ;0 ;2.75 ;
457 ;1:51.88 ;7678 ;0 ;0.739 ;57.8 ;0.0 ;0 ;2.75 ;
457 ;1:51.89 ;7744 ;0 ;0.733 ;57.0 ;0.0 ;0 ;2.75 ;
457 ;1:51.90 ;7888 ;0 ;0.739 ;59.3 ;0.0 ;0 ;2.75 ;
457 ;1:51.91 ;7971 ;0 ;0.735 ;61.2 ;0.0 ;0 ;2.75 ;
457 ;1:51.92 ;8047 ;0 ;0.735 ;61.6 ;0.0 ;0 ;2.75 ;
457 ;1:51.93 ;8191 ;0 ;0.736 ;59.3 ;0.0 ;0 ;2.75 ;
457 ;1:51.94 ;8267 ;0 ;0.739 ;59.3 ;0.0 ;0 ;2.75 ;
457 ;1:51.95 ;8411 ;0 ;0.705 ;65.6 ;0.0 ;0 ;2.75 ;
457 ;1:51.96 ;8484 ;0 ;0.674 ;65.8 ;0.0 ;0 ;2.75 ;
457 ;1:51.97 ;8522 ;0 ;0.675 ;61.2 ;0.0 ;0 ;2.75 ;
457 ;1:51.98 ;8616 ;0 ;0.675 ;59.5 ;0.0 ;0 ;2.75 ;
457 ;1:51.99 ;8514 ;0 ;0.677 ;60.4 ;0.0 ;0 ;2.75 ;
457 ;1:52.00 ;8546 ;0 ;0.675 ;61.7 ;0.0 ;0 ;2.75 ;
457 ;1:52.01 ;8616 ;0 ;0.677 ;61.1 ;0.0 ;0 ;2.75 ;
457 ;1:52.02 ;8782 ;3 ;0.673 ;58.4 ;0.0 ;0 ;3.25 ;
457 ;1:52.03 ;8852 ;8 ;0.676 ;62.8 ;0.0 ;0 ;3.44 ;
457 ;1:52.04 ;8920 ;13 ;0.694 ;66.7 ;0.0 ;0 ;3.46 ;
457 ;1:52.05 ;9014 ;19 ;0.695 ;60.5 ;0.0 ;0 ;4.76 ;
457 ;1:52.06 ;9049 ;25 ;0.695 ;62.5 ;0.0 ;0 ;5.28 ;
457 ;1:52.07 ;9018 ;30 ;0.693 ;59.2 ;0.0 ;0 ;5.61 ;
457 ;1:52.08 ;8954 ;33 ;0.695 ;60.7 ;0.0 ;0 ;5.80 ;
457 ;1:52.09 ;8992 ;35 ;0.691 ;62.4 ;0.0 ;0 ;5.90 ;
457 ;1:52.10 ;8954 ;37 ;0.695 ;62.9 ;0.0 ;0 ;6.02 ;
457 ;1:52.11 ;8967 ;37 ;0.693 ;61.8 ;0.0 ;0 ;6.02 ;
457 ;1:52.12 ;8945 ;37 ;0.693 ;61.1 ;0.0 ;0 ;6.02 ;
457 ;1:52.13 ;8975 ;38 ;0.691 ;61.2 ;0.0 ;0 ;6.07 ;
457 ;1:52.14 ;8958 ;38 ;0.691 ;63.4 ;0.0 ;0 ;6.07 ;
457 ;1:52.15 ;8988 ;38 ;0.692 ;60.9 ;0.0 ;0 ;6.07 ;
457 ;1:52.16 ;8984 ;39 ;0.689 ;59.4 ;0.0 ;0 ;6.12 ;
457 ;1:52.17 ;9014 ;39 ;0.693 ;60.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.18 ;8975 ;39 ;0.689 ;59.2 ;0.0 ;0 ;6.12 ;
457 ;1:52.19 ;8971 ;39 ;0.693 ;60.5 ;0.0 ;0 ;6.12 ;
457 ;1:52.20 ;8915 ;39 ;0.707 ;59.9 ;0.0 ;0 ;6.12 ;
457 ;1:52.21 ;8890 ;39 ;0.709 ;56.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.22 ;8819 ;39 ;0.707 ;58.2 ;0.0 ;0 ;6.12 ;
457 ;1:52.23 ;8802 ;39 ;0.707 ;61.3 ;0.0 ;0 ;6.12 ;
457 ;1:52.24 ;8761 ;39 ;0.709 ;59.4 ;0.0 ;0 ;6.12 ;
457 ;1:52.25 ;8753 ;39 ;0.707 ;61.8 ;0.0 ;0 ;6.12 ;
457 ;1:52.26 ;8724 ;39 ;0.712 ;58.8 ;0.0 ;0 ;6.13 ;
457 ;1:52.27 ;8745 ;39 ;0.709 ;58.0 ;0.0 ;0 ;6.13 ;
457 ;1:52.28 ;8720 ;39 ;0.706 ;60.7 ;0.0 ;0 ;6.13 ;
457 ;1:52.29 ;8745 ;39 ;0.704 ;59.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.30 ;8745 ;39 ;0.705 ;59.8 ;0.0 ;0 ;6.13 ;
457 ;1:52.31 ;8757 ;39 ;0.703 ;57.3 ;0.0 ;0 ;6.12 ;
457 ;1:52.32 ;8765 ;39 ;0.701 ;59.7 ;0.0 ;0 ;6.12 ;
457 ;1:52.33 ;8741 ;39 ;0.702 ;59.5 ;0.0 ;0 ;6.13 ;
457 ;1:52.34 ;8733 ;39 ;0.698 ;57.3 ;0.0 ;0 ;6.13 ;
457 ;1:52.35 ;8680 ;39 ;0.703 ;63.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.36 ;8652 ;39 ;0.705 ;59.3 ;0.0 ;0 ;6.12 ;
457 ;1:52.37 ;8565 ;39 ;0.717 ;57.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.38 ;8557 ;39 ;0.716 ;58.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.39 ;8484 ;39 ;0.716 ;58.5 ;0.0 ;0 ;6.12 ;
457 ;1:52.40 ;8453 ;39 ;0.714 ;59.0 ;0.0 ;0 ;6.12 ;
457 ;1:52.41 ;8468 ;39 ;0.710 ;61.3 ;0.0 ;0 ;6.12 ;
457 ;1:52.42 ;8419 ;39 ;0.716 ;57.9 ;0.0 ;0 ;6.13 ;
457 ;1:52.43 ;8449 ;39 ;0.714 ;57.4 ;0.0 ;0 ;6.12 ;
457 ;1:52.44 ;8419 ;40 ;0.716 ;55.4 ;0.0 ;0 ;6.16 ;
457 ;1:52.45 ;8430 ;40 ;0.717 ;61.3 ;0.0 ;0 ;6.16 ;
457 ;1:52.46 ;8465 ;40 ;0.718 ;59.1 ;0.0 ;0 ;6.16 ;
457 ;1:52.47 ;8442 ;40 ;0.718 ;56.4 ;0.0 ;0 ;6.16 ;
457 ;1:52.48 ;8491 ;40 ;0.720 ;57.2 ;0.0 ;0 ;6.16 ;
457 ;1:52.49 ;8457 ;40 ;0.721 ;56.9 ;0.0 ;0 ;6.16 ;
457 ;1:52.50 ;8476 ;40 ;0.718 ;58.6 ;0.0 ;0 ;6.16 ;
457 ;1:52.51 ;8484 ;40 ;0.718 ;58.1 ;0.0 ;0 ;6.16 ;
457 ;1:52.52 ;8434 ;40 ;0.715 ;52.8 ;0.0 ;0 ;6.16 ;
457 ;1:52.53 ;8423 ;40 ;0.727 ;52.2 ;0.0 ;0 ;6.16 ;
457 ;1:52.54 ;8340 ;40 ;0.726 ;57.1 ;0.0 ;0 ;6.16 ;
457 ;1:52.55 ;8307 ;40 ;0.728 ;57.4 ;0.0 ;0 ;6.15 ;
457 ;1:52.56 ;8241 ;40 ;0.723 ;52.8 ;0.0 ;0 ;6.16 ;
457 ;1:52.57 ;8138 ;40 ;0.726 ;53.4 ;0.0 ;0 ;6.15 ;
457 ;1:52.58 ;8092 ;40 ;0.728 ;54.2 ;0.0 ;0 ;6.15 ;
457 ;1:52.59 ;8043 ;41 ;0.723 ;55.8 ;0.0 ;0 ;6.18 ;
457 ;1:52.60 ;7995 ;41 ;0.725 ;55.8 ;0.0 ;0 ;6.17 ;
457 ;1:52.61 ;8026 ;41 ;0.709 ;54.4 ;0.0 ;0 ;6.18 ;
