SESSION; TIME;RPM;THROT;LAMB;L U SP;L D SP;TAR LB;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/100K;
149 ;0:53.40 ;1670 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.24 ;5.3 ;0 ;0 ;8 ;0.0;
149 ;0:53.50 ;1802 ;0 ;0.505 ;0.0 ;0.0 ;0.900 ;0 ;3.18 ;5.6 ;0 ;0 ;7 ;0.0;
149 ;0:53.60 ;1726 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.21 ;5.4 ;0 ;0 ;8 ;0.0;
149 ;0:53.70 ;1717 ;0 ;0.502 ;0.0 ;0.0 ;0.900 ;0 ;3.22 ;5.4 ;0 ;0 ;8 ;0.0;
149 ;0:53.80 ;1453 ;0 ;0.507 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:53.90 ;1381 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.00 ;1428 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.10 ;1608 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.26 ;5.2 ;0 ;0 ;8 ;0.0;
149 ;0:54.20 ;1543 ;0 ;0.505 ;0.0 ;0.0 ;0.900 ;0 ;3.29 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.30 ;1372 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.40 ;1310 ;0 ;0.504 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.50 ;1420 ;0 ;0.500 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.60 ;1451 ;0 ;0.505 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.70 ;1210 ;0 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.80 ;1278 ;0 ;0.502 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:54.90 ;1507 ;0 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:55.00 ;1494 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:55.10 ;1465 ;0 ;0.500 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:55.20 ;1459 ;0 ;0.507 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:55.30 ;1427 ;0 ;0.506 ;0.0 ;0.0 ;0.900 ;0 ;3.30 ;5.0 ;0 ;0 ;8 ;0.0;
149 ;0:55.40 ;1550 ;0 ;0.505 ;0.0 ;0.0 ;0.900 ;0 ;3.28 ;5.1 ;0 ;0 ;8 ;0.0;
149 ;0:55.50 ;0 ;0 ;0.502 ;0.0 ;0.0 ;0.900 ;0 ;0.00 ;0.0 ;0 ;0 ;0 ;0.0;
149 ;0:55.60 ;0 ;0 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;0.00 ;0.0 ;0 ;0 ;0 ;0.0;
149 ;0:55.70 ;0 ;0 ;0.503 ;0.0 ;0.0 ;0.900 ;0 ;0.00 ;0.0 ;0 ;0 ;0 ;0.0;
